_id,CODIGO_ESTACION,NOMBRE_ESTACION,NUCLEO_CERCANIAS,TRAMO_HORARIO,VIAJEROS_SUBIDOS,VIAJEROS_BAJADOS
1705,35603,CUATRO VIENTOS,MADRID,16:30 - 17:00,138,72
1706,35603,CUATRO VIENTOS,MADRID,17:00 - 17:30,156,87
1707,35603,CUATRO VIENTOS,MADRID,17:30 - 18:00,120,89
1708,35603,CUATRO VIENTOS,MADRID,18:00 - 18:30,242,113
1709,35603,CUATRO VIENTOS,MADRID,18:30 - 19:00,306,118
1710,35603,CUATRO VIENTOS,MADRID,19:00 - 19:30,285,135
1711,35603,CUATRO VIENTOS,MADRID,19:30 - 20:00,188,98
1712,35603,CUATRO VIENTOS,MADRID,20:00 - 20:30,159,111
1713,35603,CUATRO VIENTOS,MADRID,20:30 - 21:00,143,79
1714,35603,CUATRO VIENTOS,MADRID,21:00 - 21:30,101,65
1715,35603,CUATRO VIENTOS,MADRID,21:30 - 22:00,67,41
1716,35603,CUATRO VIENTOS,MADRID,22:00 - 22:30,54,43
1717,35603,CUATRO VIENTOS,MADRID,22:30 - 23:00,39,36
1718,35603,CUATRO VIENTOS,MADRID,23:00 - 23:30,25,20
1719,35603,CUATRO VIENTOS,MADRID,23:30 - 00:00,13,3
1720,35604,SAN JOSE DE VALDERAS,MADRID,00:00 - 00:30,0,6
1721,35604,SAN JOSE DE VALDERAS,MADRID,00:30 - 01:00,0,4
1722,35604,SAN JOSE DE VALDERAS,MADRID,05:00 - 05:30,20,0
1723,35604,SAN JOSE DE VALDERAS,MADRID,05:30 - 06:00,44,8
1724,35604,SAN JOSE DE VALDERAS,MADRID,06:00 - 06:30,59,22
1725,35604,SAN JOSE DE VALDERAS,MADRID,06:30 - 07:00,189,52
1726,35604,SAN JOSE DE VALDERAS,MADRID,07:00 - 07:30,281,56
1727,35604,SAN JOSE DE VALDERAS,MADRID,07:30 - 08:00,317,106
1728,35604,SAN JOSE DE VALDERAS,MADRID,08:00 - 08:30,387,217
1729,35604,SAN JOSE DE VALDERAS,MADRID,08:30 - 09:00,190,126
1730,35604,SAN JOSE DE VALDERAS,MADRID,09:00 - 09:30,193,129
1731,35604,SAN JOSE DE VALDERAS,MADRID,09:30 - 10:00,78,86
1732,35604,SAN JOSE DE VALDERAS,MADRID,10:00 - 10:30,67,83
1733,35604,SAN JOSE DE VALDERAS,MADRID,10:30 - 11:00,113,71
1734,35604,SAN JOSE DE VALDERAS,MADRID,11:00 - 11:30,128,80
1735,35604,SAN JOSE DE VALDERAS,MADRID,11:30 - 12:00,79,95
1736,35604,SAN JOSE DE VALDERAS,MADRID,12:00 - 12:30,116,104
1737,35604,SAN JOSE DE VALDERAS,MADRID,12:30 - 13:00,88,87
1738,35604,SAN JOSE DE VALDERAS,MADRID,13:00 - 13:30,121,93
1739,35604,SAN JOSE DE VALDERAS,MADRID,13:30 - 14:00,127,99
1740,35604,SAN JOSE DE VALDERAS,MADRID,14:00 - 14:30,176,138
1741,35604,SAN JOSE DE VALDERAS,MADRID,14:30 - 15:00,135,202
1742,35604,SAN JOSE DE VALDERAS,MADRID,15:00 - 15:30,135,239
1743,35604,SAN JOSE DE VALDERAS,MADRID,15:30 - 16:00,90,207
1744,35604,SAN JOSE DE VALDERAS,MADRID,16:00 - 16:30,144,176
1745,35604,SAN JOSE DE VALDERAS,MADRID,16:30 - 17:00,88,133
1746,35604,SAN JOSE DE VALDERAS,MADRID,17:00 - 17:30,116,170
1747,35604,SAN JOSE DE VALDERAS,MADRID,17:30 - 18:00,85,149
1748,35604,SAN JOSE DE VALDERAS,MADRID,18:00 - 18:30,109,233
1749,35604,SAN JOSE DE VALDERAS,MADRID,18:30 - 19:00,114,225
1750,35604,SAN JOSE DE VALDERAS,MADRID,19:00 - 19:30,120,210
1751,35604,SAN JOSE DE VALDERAS,MADRID,19:30 - 20:00,102,155
1752,35604,SAN JOSE DE VALDERAS,MADRID,20:00 - 20:30,109,149
1753,35604,SAN JOSE DE VALDERAS,MADRID,20:30 - 21:00,86,131
1754,35604,SAN JOSE DE VALDERAS,MADRID,21:00 - 21:30,82,113
1755,35604,SAN JOSE DE VALDERAS,MADRID,21:30 - 22:00,58,91
1756,35604,SAN JOSE DE VALDERAS,MADRID,22:00 - 22:30,45,76
1757,35604,SAN JOSE DE VALDERAS,MADRID,22:30 - 23:00,22,78
1758,35604,SAN JOSE DE VALDERAS,MADRID,23:00 - 23:30,11,39
1759,35604,SAN JOSE DE VALDERAS,MADRID,23:30 - 00:00,5,29
1760,35605,ALCORCON,MADRID,00:00 - 00:30,7,15
1761,35605,ALCORCON,MADRID,00:30 - 01:00,3,13
1762,35605,ALCORCON,MADRID,05:00 - 05:30,57,6
1763,35605,ALCORCON,MADRID,05:30 - 06:00,80,29
1764,35605,ALCORCON,MADRID,06:00 - 06:30,171,32
1765,35605,ALCORCON,MADRID,06:30 - 07:00,439,76
1766,35605,ALCORCON,MADRID,07:00 - 07:30,649,121
1767,35605,ALCORCON,MADRID,07:30 - 08:00,631,274
1768,35605,ALCORCON,MADRID,08:00 - 08:30,851,361
1769,35605,ALCORCON,MADRID,08:30 - 09:00,449,359
1770,35605,ALCORCON,MADRID,09:00 - 09:30,378,230
1771,35605,ALCORCON,MADRID,09:30 - 10:00,184,209
1772,35605,ALCORCON,MADRID,10:00 - 10:30,208,136
1773,35605,ALCORCON,MADRID,10:30 - 11:00,163,166
1774,35605,ALCORCON,MADRID,11:00 - 11:30,165,118
1775,35605,ALCORCON,MADRID,11:30 - 12:00,142,164
1776,35605,ALCORCON,MADRID,12:00 - 12:30,154,152
1777,35605,ALCORCON,MADRID,12:30 - 13:00,191,213
1778,35605,ALCORCON,MADRID,13:00 - 13:30,226,165
1779,35605,ALCORCON,MADRID,13:30 - 14:00,178,178
1780,35605,ALCORCON,MADRID,14:00 - 14:30,421,324
1781,35605,ALCORCON,MADRID,14:30 - 15:00,295,403
1782,35605,ALCORCON,MADRID,15:00 - 15:30,366,338
1783,35605,ALCORCON,MADRID,15:30 - 16:00,176,305
1784,35605,ALCORCON,MADRID,16:00 - 16:30,184,238
1785,35605,ALCORCON,MADRID,16:30 - 17:00,197,255
1786,35605,ALCORCON,MADRID,17:00 - 17:30,256,231
1787,35605,ALCORCON,MADRID,17:30 - 18:00,218,200
1788,35605,ALCORCON,MADRID,18:00 - 18:30,207,249
1789,35605,ALCORCON,MADRID,18:30 - 19:00,210,385
1790,35605,ALCORCON,MADRID,19:00 - 19:30,276,350
1791,35605,ALCORCON,MADRID,19:30 - 20:00,136,312
1792,35605,ALCORCON,MADRID,20:00 - 20:30,197,279
1793,35605,ALCORCON,MADRID,20:30 - 21:00,136,210
1794,35605,ALCORCON,MADRID,21:00 - 21:30,212,279
1795,35605,ALCORCON,MADRID,21:30 - 22:00,108,148
1796,35605,ALCORCON,MADRID,22:00 - 22:30,97,137
1797,35605,ALCORCON,MADRID,22:30 - 23:00,55,122
1798,35605,ALCORCON,MADRID,23:00 - 23:30,30,55
1799,35605,ALCORCON,MADRID,23:30 - 00:00,32,54
1800,35606,MOSTOLES,MADRID,00:00 - 00:30,2,40
1801,35606,MOSTOLES,MADRID,00:30 - 01:00,3,17
1802,35606,MOSTOLES,MADRID,05:00 - 05:30,99,7
1803,35606,MOSTOLES,MADRID,05:30 - 06:00,267,1
1804,35606,MOSTOLES,MADRID,06:00 - 06:30,509,61
1805,35606,MOSTOLES,MADRID,06:30 - 07:00,996,80
1806,35606,MOSTOLES,MADRID,07:00 - 07:30,1621,227
1807,35606,MOSTOLES,MADRID,07:30 - 08:00,1334,301
1808,35606,MOSTOLES,MADRID,08:00 - 08:30,1622,278
1809,35606,MOSTOLES,MADRID,08:30 - 09:00,812,399
1810,35606,MOSTOLES,MADRID,09:00 - 09:30,728,258
1811,35606,MOSTOLES,MADRID,09:30 - 10:00,334,236
1812,35606,MOSTOLES,MADRID,10:00 - 10:30,264,153
1813,35606,MOSTOLES,MADRID,10:30 - 11:00,278,244
1814,35606,MOSTOLES,MADRID,11:00 - 11:30,167,232
1815,35606,MOSTOLES,MADRID,11:30 - 12:00,224,176
1816,35606,MOSTOLES,MADRID,12:00 - 12:30,271,229
1817,35606,MOSTOLES,MADRID,12:30 - 13:00,209,250
1818,35606,MOSTOLES,MADRID,13:00 - 13:30,355,260
1819,35606,MOSTOLES,MADRID,13:30 - 14:00,285,396
1820,35606,MOSTOLES,MADRID,14:00 - 14:30,378,380
1821,35606,MOSTOLES,MADRID,14:30 - 15:00,506,823
1822,35606,MOSTOLES,MADRID,15:00 - 15:30,339,534
1823,35606,MOSTOLES,MADRID,15:30 - 16:00,258,412
1824,35606,MOSTOLES,MADRID,16:00 - 16:30,294,477
1825,35606,MOSTOLES,MADRID,16:30 - 17:00,182,413
1826,35606,MOSTOLES,MADRID,17:00 - 17:30,375,398
1827,35606,MOSTOLES,MADRID,17:30 - 18:00,209,460
1828,35606,MOSTOLES,MADRID,18:00 - 18:30,329,441
1829,35606,MOSTOLES,MADRID,18:30 - 19:00,247,657
1830,35606,MOSTOLES,MADRID,19:00 - 19:30,443,822
1831,35606,MOSTOLES,MADRID,19:30 - 20:00,215,629
1832,35606,MOSTOLES,MADRID,20:00 - 20:30,226,569
1833,35606,MOSTOLES,MADRID,20:30 - 21:00,179,497
1834,35606,MOSTOLES,MADRID,21:00 - 21:30,194,486
1835,35606,MOSTOLES,MADRID,21:30 - 22:00,121,309
1836,35606,MOSTOLES,MADRID,22:00 - 22:30,72,271
1837,35606,MOSTOLES,MADRID,22:30 - 23:00,71,205
1838,35606,MOSTOLES,MADRID,23:00 - 23:30,54,135
1839,35606,MOSTOLES,MADRID,23:30 - 00:00,41,147
1840,35607,MOSTOLES-EL SOTO,MADRID,00:00 - 00:30,0,10
1841,35607,MOSTOLES-EL SOTO,MADRID,00:30 - 01:00,0,6
1842,35607,MOSTOLES-EL SOTO,MADRID,05:00 - 05:30,27,0
1843,35607,MOSTOLES-EL SOTO,MADRID,05:30 - 06:00,75,0
1844,35607,MOSTOLES-EL SOTO,MADRID,06:00 - 06:30,122,18
1845,35607,MOSTOLES-EL SOTO,MADRID,06:30 - 07:00,241,42
1846,35607,MOSTOLES-EL SOTO,MADRID,07:00 - 07:30,379,69
1847,35607,MOSTOLES-EL SOTO,MADRID,07:30 - 08:00,390,97
1848,35607,MOSTOLES-EL SOTO,MADRID,08:00 - 08:30,419,146
1849,35607,MOSTOLES-EL SOTO,MADRID,08:30 - 09:00,192,270
1850,35607,MOSTOLES-EL SOTO,MADRID,09:00 - 09:30,214,84
1851,35607,MOSTOLES-EL SOTO,MADRID,09:30 - 10:00,52,72
1852,35607,MOSTOLES-EL SOTO,MADRID,10:00 - 10:30,59,65
1853,35607,MOSTOLES-EL SOTO,MADRID,10:30 - 11:00,64,100
1854,35607,MOSTOLES-EL SOTO,MADRID,11:00 - 11:30,85,50
1855,35607,MOSTOLES-EL SOTO,MADRID,11:30 - 12:00,38,49
1856,35607,MOSTOLES-EL SOTO,MADRID,12:00 - 12:30,83,29
1857,35607,MOSTOLES-EL SOTO,MADRID,12:30 - 13:00,47,78
1858,35607,MOSTOLES-EL SOTO,MADRID,13:00 - 13:30,79,61
1859,35607,MOSTOLES-EL SOTO,MADRID,13:30 - 14:00,90,90
1860,35607,MOSTOLES-EL SOTO,MADRID,14:00 - 14:30,170,113
1861,35607,MOSTOLES-EL SOTO,MADRID,14:30 - 15:00,113,191
1862,35607,MOSTOLES-EL SOTO,MADRID,15:00 - 15:30,78,213
1863,35607,MOSTOLES-EL SOTO,MADRID,15:30 - 16:00,38,202
1864,35607,MOSTOLES-EL SOTO,MADRID,16:00 - 16:30,77,133
1865,35607,MOSTOLES-EL SOTO,MADRID,16:30 - 17:00,61,145
1866,35607,MOSTOLES-EL SOTO,MADRID,17:00 - 17:30,57,93
1867,35607,MOSTOLES-EL SOTO,MADRID,17:30 - 18:00,91,107
1868,35607,MOSTOLES-EL SOTO,MADRID,18:00 - 18:30,122,155
1869,35607,MOSTOLES-EL SOTO,MADRID,18:30 - 19:00,138,194
1870,35607,MOSTOLES-EL SOTO,MADRID,19:00 - 19:30,116,163
1871,35607,MOSTOLES-EL SOTO,MADRID,19:30 - 20:00,75,140
1872,35607,MOSTOLES-EL SOTO,MADRID,20:00 - 20:30,63,167
1873,35607,MOSTOLES-EL SOTO,MADRID,20:30 - 21:00,74,74
1874,35607,MOSTOLES-EL SOTO,MADRID,21:00 - 21:30,91,110
1875,35607,MOSTOLES-EL SOTO,MADRID,21:30 - 22:00,30,88
1876,35607,MOSTOLES-EL SOTO,MADRID,22:00 - 22:30,39,67
1877,35607,MOSTOLES-EL SOTO,MADRID,22:30 - 23:00,14,70
1878,35607,MOSTOLES-EL SOTO,MADRID,23:00 - 23:30,29,9
1879,35607,MOSTOLES-EL SOTO,MADRID,23:30 - 00:00,18,54
1880,35608,LAGUNA,MADRID,00:00 - 00:30,11,33
1881,35608,LAGUNA,MADRID,05:00 - 05:30,29,4
1882,35608,LAGUNA,MADRID,05:30 - 06:00,69,23
1883,35608,LAGUNA,MADRID,06:00 - 06:30,98,48
1884,35608,LAGUNA,MADRID,06:30 - 07:00,259,138
1885,35608,LAGUNA,MADRID,07:00 - 07:30,397,287
1886,35608,LAGUNA,MADRID,07:30 - 08:00,424,496
1887,35608,LAGUNA,MADRID,08:00 - 08:30,620,422
1888,35608,LAGUNA,MADRID,08:30 - 09:00,396,400
1889,35608,LAGUNA,MADRID,09:00 - 09:30,293,189
1890,35608,LAGUNA,MADRID,09:30 - 10:00,179,159
1891,35608,LAGUNA,MADRID,10:00 - 10:30,139,108
1892,35608,LAGUNA,MADRID,10:30 - 11:00,96,137
1893,35608,LAGUNA,MADRID,11:00 - 11:30,125,124
1894,35608,LAGUNA,MADRID,11:30 - 12:00,83,100
1895,35608,LAGUNA,MADRID,12:00 - 12:30,139,121
1896,35608,LAGUNA,MADRID,12:30 - 13:00,137,124
1897,35608,LAGUNA,MADRID,13:00 - 13:30,196,207
1898,35608,LAGUNA,MADRID,13:30 - 14:00,173,205
1899,35608,LAGUNA,MADRID,14:00 - 14:30,347,273
1900,35608,LAGUNA,MADRID,14:30 - 15:00,346,355
1901,35608,LAGUNA,MADRID,15:00 - 15:30,330,314
1902,35608,LAGUNA,MADRID,15:30 - 16:00,242,310
1903,35608,LAGUNA,MADRID,16:00 - 16:30,136,160
1904,35608,LAGUNA,MADRID,16:30 - 17:00,163,219
1905,35608,LAGUNA,MADRID,17:00 - 17:30,187,176
1906,35608,LAGUNA,MADRID,17:30 - 18:00,197,233
1907,35608,LAGUNA,MADRID,18:00 - 18:30,236,307
1908,35608,LAGUNA,MADRID,18:30 - 19:00,247,251
1909,35608,LAGUNA,MADRID,19:00 - 19:30,198,306
1910,35608,LAGUNA,MADRID,19:30 - 20:00,187,237
1911,35608,LAGUNA,MADRID,20:00 - 20:30,184,246
1912,35608,LAGUNA,MADRID,20:30 - 21:00,180,267
1913,35608,LAGUNA,MADRID,21:00 - 21:30,159,213
1914,35608,LAGUNA,MADRID,21:30 - 22:00,98,173
1915,35608,LAGUNA,MADRID,22:00 - 22:30,108,100
1916,35608,LAGUNA,MADRID,22:30 - 23:00,41,55
1917,35608,LAGUNA,MADRID,23:00 - 23:30,39,70
1918,35608,LAGUNA,MADRID,23:30 - 00:00,18,30
1919,35609,EMBAJADORES,MADRID,00:00 - 00:30,11,21
1920,35609,EMBAJADORES,MADRID,05:00 - 05:30,10,16
1921,35609,EMBAJADORES,MADRID,05:30 - 06:00,30,111
1922,35609,EMBAJADORES,MADRID,06:00 - 06:30,134,228
1923,35609,EMBAJADORES,MADRID,06:30 - 07:00,119,312
1924,35609,EMBAJADORES,MADRID,07:00 - 07:30,261,756
1925,35609,EMBAJADORES,MADRID,07:30 - 08:00,425,1203
1926,35609,EMBAJADORES,MADRID,08:00 - 08:30,685,1377
1927,35609,EMBAJADORES,MADRID,08:30 - 09:00,407,1330
1928,35609,EMBAJADORES,MADRID,09:00 - 09:30,344,932
1929,35609,EMBAJADORES,MADRID,09:30 - 10:00,184,680
1930,35609,EMBAJADORES,MADRID,10:00 - 10:30,184,353
1931,35609,EMBAJADORES,MADRID,10:30 - 11:00,154,276
1932,35609,EMBAJADORES,MADRID,11:00 - 11:30,161,236
1933,35609,EMBAJADORES,MADRID,11:30 - 12:00,258,339
1934,35609,EMBAJADORES,MADRID,12:00 - 12:30,327,285
1935,35609,EMBAJADORES,MADRID,12:30 - 13:00,228,189
1936,35609,EMBAJADORES,MADRID,13:00 - 13:30,335,239
1937,35609,EMBAJADORES,MADRID,13:30 - 14:00,539,394
1938,35609,EMBAJADORES,MADRID,14:00 - 14:30,845,425
1939,35609,EMBAJADORES,MADRID,14:30 - 15:00,743,495
1940,35609,EMBAJADORES,MADRID,15:00 - 15:30,798,578
1941,35609,EMBAJADORES,MADRID,15:30 - 16:00,612,586
1942,35609,EMBAJADORES,MADRID,16:00 - 16:30,440,328
1943,35609,EMBAJADORES,MADRID,16:30 - 17:00,458,447
1944,35609,EMBAJADORES,MADRID,17:00 - 17:30,396,376
1945,35609,EMBAJADORES,MADRID,17:30 - 18:00,407,412
1946,35609,EMBAJADORES,MADRID,18:00 - 18:30,724,408
1947,35609,EMBAJADORES,MADRID,18:30 - 19:00,481,425
1948,35609,EMBAJADORES,MADRID,19:00 - 19:30,612,421
1949,35609,EMBAJADORES,MADRID,19:30 - 20:00,535,355
1950,35609,EMBAJADORES,MADRID,20:00 - 20:30,576,307
1951,35609,EMBAJADORES,MADRID,20:30 - 21:00,385,177
1952,35609,EMBAJADORES,MADRID,21:00 - 21:30,610,280
1953,35609,EMBAJADORES,MADRID,21:30 - 22:00,292,147
1954,35609,EMBAJADORES,MADRID,22:00 - 22:30,372,195
1955,35609,EMBAJADORES,MADRID,22:30 - 23:00,163,85
1956,35609,EMBAJADORES,MADRID,23:00 - 23:30,95,53
1957,35609,EMBAJADORES,MADRID,23:30 - 00:00,65,44
1958,35610,LAS RETAMAS,MADRID,00:00 - 00:30,1,11
1959,35610,LAS RETAMAS,MADRID,00:30 - 01:00,0,2
1960,35610,LAS RETAMAS,MADRID,05:00 - 05:30,9,1
1961,35610,LAS RETAMAS,MADRID,05:30 - 06:00,50,5
1962,35610,LAS RETAMAS,MADRID,06:00 - 06:30,60,11
1963,35610,LAS RETAMAS,MADRID,06:30 - 07:00,227,26
1964,35610,LAS RETAMAS,MADRID,07:00 - 07:30,355,64
1965,35610,LAS RETAMAS,MADRID,07:30 - 08:00,414,107
1966,35610,LAS RETAMAS,MADRID,08:00 - 08:30,469,257
1967,35610,LAS RETAMAS,MADRID,08:30 - 09:00,281,164
1968,35610,LAS RETAMAS,MADRID,09:00 - 09:30,164,62
1969,35610,LAS RETAMAS,MADRID,09:30 - 10:00,126,79
1970,35610,LAS RETAMAS,MADRID,10:00 - 10:30,52,48
1971,35610,LAS RETAMAS,MADRID,10:30 - 11:00,45,45
1972,35610,LAS RETAMAS,MADRID,11:00 - 11:30,56,36
1973,35610,LAS RETAMAS,MADRID,11:30 - 12:00,46,34
1974,35610,LAS RETAMAS,MADRID,12:00 - 12:30,50,51
1975,35610,LAS RETAMAS,MADRID,12:30 - 13:00,72,34
1976,35610,LAS RETAMAS,MADRID,13:00 - 13:30,71,50
1977,35610,LAS RETAMAS,MADRID,13:30 - 14:00,87,59
1978,35610,LAS RETAMAS,MADRID,14:00 - 14:30,211,100
1979,35610,LAS RETAMAS,MADRID,14:30 - 15:00,118,189
1980,35610,LAS RETAMAS,MADRID,15:00 - 15:30,116,262
1981,35610,LAS RETAMAS,MADRID,15:30 - 16:00,82,209
1982,35610,LAS RETAMAS,MADRID,16:00 - 16:30,68,138
1983,35610,LAS RETAMAS,MADRID,16:30 - 17:00,56,114
1984,35610,LAS RETAMAS,MADRID,17:00 - 17:30,75,132
1985,35610,LAS RETAMAS,MADRID,17:30 - 18:00,92,131
1986,35610,LAS RETAMAS,MADRID,18:00 - 18:30,76,130
1987,35610,LAS RETAMAS,MADRID,18:30 - 19:00,71,224
1988,35610,LAS RETAMAS,MADRID,19:00 - 19:30,82,243
1989,35610,LAS RETAMAS,MADRID,19:30 - 20:00,51,154
1990,35610,LAS RETAMAS,MADRID,20:00 - 20:30,67,140
1991,35610,LAS RETAMAS,MADRID,20:30 - 21:00,65,93
1992,35610,LAS RETAMAS,MADRID,21:00 - 21:30,88,79
1993,35610,LAS RETAMAS,MADRID,21:30 - 22:00,33,68
1994,35610,LAS RETAMAS,MADRID,22:00 - 22:30,29,40
1995,35610,LAS RETAMAS,MADRID,22:30 - 23:00,24,45
1996,35610,LAS RETAMAS,MADRID,23:00 - 23:30,8,18
1997,35610,LAS RETAMAS,MADRID,23:30 - 00:00,4,20
1998,35702,DOCE DE OCTUBRE,MADRID,00:00 - 00:30,4,13
1999,35702,DOCE DE OCTUBRE,MADRID,05:00 - 05:30,14,1
2000,35702,DOCE DE OCTUBRE,MADRID,05:30 - 06:00,40,17
2001,35702,DOCE DE OCTUBRE,MADRID,06:00 - 06:30,46,32
2002,35702,DOCE DE OCTUBRE,MADRID,06:30 - 07:00,140,56
2003,35702,DOCE DE OCTUBRE,MADRID,07:00 - 07:30,206,158
2004,35702,DOCE DE OCTUBRE,MADRID,07:30 - 08:00,222,339
2005,35702,DOCE DE OCTUBRE,MADRID,08:00 - 08:30,274,325
2006,35702,DOCE DE OCTUBRE,MADRID,08:30 - 09:00,180,286
2007,35702,DOCE DE OCTUBRE,MADRID,09:00 - 09:30,178,143
2008,35702,DOCE DE OCTUBRE,MADRID,09:30 - 10:00,70,140
2009,35702,DOCE DE OCTUBRE,MADRID,10:00 - 10:30,123,143
2010,35702,DOCE DE OCTUBRE,MADRID,10:30 - 11:00,79,64
2011,35702,DOCE DE OCTUBRE,MADRID,11:00 - 11:30,90,90
2012,35702,DOCE DE OCTUBRE,MADRID,11:30 - 12:00,69,73
2013,35702,DOCE DE OCTUBRE,MADRID,12:00 - 12:30,84,52
2014,35702,DOCE DE OCTUBRE,MADRID,12:30 - 13:00,78,55
2015,35702,DOCE DE OCTUBRE,MADRID,13:00 - 13:30,114,79
2016,35702,DOCE DE OCTUBRE,MADRID,13:30 - 14:00,134,94
2017,35702,DOCE DE OCTUBRE,MADRID,14:00 - 14:30,220,159
2018,35702,DOCE DE OCTUBRE,MADRID,14:30 - 15:00,224,223
2019,35702,DOCE DE OCTUBRE,MADRID,15:00 - 15:30,297,159
2020,35702,DOCE DE OCTUBRE,MADRID,15:30 - 16:00,137,141
2021,35702,DOCE DE OCTUBRE,MADRID,16:00 - 16:30,110,81
2022,35702,DOCE DE OCTUBRE,MADRID,16:30 - 17:00,71,104
2023,35702,DOCE DE OCTUBRE,MADRID,17:00 - 17:30,117,102
2024,35702,DOCE DE OCTUBRE,MADRID,17:30 - 18:00,95,122
2025,35702,DOCE DE OCTUBRE,MADRID,18:00 - 18:30,170,129
2026,35702,DOCE DE OCTUBRE,MADRID,18:30 - 19:00,102,165
2027,35702,DOCE DE OCTUBRE,MADRID,19:00 - 19:30,149,161
2028,35702,DOCE DE OCTUBRE,MADRID,19:30 - 20:00,90,101
2029,35702,DOCE DE OCTUBRE,MADRID,20:00 - 20:30,93,96
2030,35702,DOCE DE OCTUBRE,MADRID,20:30 - 21:00,83,92
2031,35702,DOCE DE OCTUBRE,MADRID,21:00 - 21:30,71,89
2032,35702,DOCE DE OCTUBRE,MADRID,21:30 - 22:00,113,75
2033,35702,DOCE DE OCTUBRE,MADRID,22:00 - 22:30,84,77
2034,35702,DOCE DE OCTUBRE,MADRID,22:30 - 23:00,14,27
2035,35702,DOCE DE OCTUBRE,MADRID,23:00 - 23:30,24,29
2036,35702,DOCE DE OCTUBRE,MADRID,23:30 - 00:00,4,14
2037,35703,ORCASITAS,MADRID,00:00 - 00:30,3,11
2038,35703,ORCASITAS,MADRID,05:00 - 05:30,15,8
2039,35703,ORCASITAS,MADRID,05:30 - 06:00,77,8
2040,35703,ORCASITAS,MADRID,06:00 - 06:30,133,46
2041,35703,ORCASITAS,MADRID,06:30 - 07:00,191,52
2042,35703,ORCASITAS,MADRID,07:00 - 07:30,364,68
2043,35703,ORCASITAS,MADRID,07:30 - 08:00,513,114
2044,35703,ORCASITAS,MADRID,08:00 - 08:30,422,181
2045,35703,ORCASITAS,MADRID,08:30 - 09:00,283,179
2046,35703,ORCASITAS,MADRID,09:00 - 09:30,327,100
2047,35703,ORCASITAS,MADRID,09:30 - 10:00,184,61
2048,35703,ORCASITAS,MADRID,10:00 - 10:30,117,52
2049,35703,ORCASITAS,MADRID,10:30 - 11:00,96,55
2050,35703,ORCASITAS,MADRID,11:00 - 11:30,97,67
2051,35703,ORCASITAS,MADRID,11:30 - 12:00,141,80
2052,35703,ORCASITAS,MADRID,12:00 - 12:30,78,64
2053,35703,ORCASITAS,MADRID,12:30 - 13:00,60,55
2054,35703,ORCASITAS,MADRID,13:00 - 13:30,92,129
2055,35703,ORCASITAS,MADRID,13:30 - 14:00,121,142
2056,35703,ORCASITAS,MADRID,14:00 - 14:30,223,149
2057,35703,ORCASITAS,MADRID,14:30 - 15:00,265,370
2058,35703,ORCASITAS,MADRID,15:00 - 15:30,170,319
2059,35703,ORCASITAS,MADRID,15:30 - 16:00,125,342
2060,35703,ORCASITAS,MADRID,16:00 - 16:30,158,216
2061,35703,ORCASITAS,MADRID,16:30 - 17:00,91,196
2062,35703,ORCASITAS,MADRID,17:00 - 17:30,168,152
2063,35703,ORCASITAS,MADRID,17:30 - 18:00,145,200
2064,35703,ORCASITAS,MADRID,18:00 - 18:30,136,243
2065,35703,ORCASITAS,MADRID,18:30 - 19:00,131,265
2066,35703,ORCASITAS,MADRID,19:00 - 19:30,139,278
2067,35703,ORCASITAS,MADRID,19:30 - 20:00,120,180
2068,35703,ORCASITAS,MADRID,20:00 - 20:30,78,125
2069,35703,ORCASITAS,MADRID,20:30 - 21:00,107,185
2070,35703,ORCASITAS,MADRID,21:00 - 21:30,72,221
2071,35703,ORCASITAS,MADRID,21:30 - 22:00,37,99
2072,35703,ORCASITAS,MADRID,22:00 - 22:30,39,186
2073,35703,ORCASITAS,MADRID,22:30 - 23:00,29,67
2074,35703,ORCASITAS,MADRID,23:00 - 23:30,17,61
2075,35703,ORCASITAS,MADRID,23:30 - 00:00,4,33
2076,35704,PUENTE ALCOCER,MADRID,00:00 - 00:30,8,25
2077,35704,PUENTE ALCOCER,MADRID,05:00 - 05:30,33,2
2078,35704,PUENTE ALCOCER,MADRID,05:30 - 06:00,96,33
2079,35704,PUENTE ALCOCER,MADRID,06:00 - 06:30,178,47
2080,35704,PUENTE ALCOCER,MADRID,06:30 - 07:00,299,87
2081,35704,PUENTE ALCOCER,MADRID,07:00 - 07:30,489,163
2082,35704,PUENTE ALCOCER,MADRID,07:30 - 08:00,519,191
2083,35704,PUENTE ALCOCER,MADRID,08:00 - 08:30,632,156
2084,35704,PUENTE ALCOCER,MADRID,08:30 - 09:00,403,245
2085,35704,PUENTE ALCOCER,MADRID,09:00 - 09:30,369,107
2086,35704,PUENTE ALCOCER,MADRID,09:30 - 10:00,213,113
2087,35704,PUENTE ALCOCER,MADRID,10:00 - 10:30,162,69
2088,35704,PUENTE ALCOCER,MADRID,10:30 - 11:00,123,61
2089,35704,PUENTE ALCOCER,MADRID,11:00 - 11:30,147,118
2090,35704,PUENTE ALCOCER,MADRID,11:30 - 12:00,130,88
2091,35704,PUENTE ALCOCER,MADRID,12:00 - 12:30,118,98
2092,35704,PUENTE ALCOCER,MADRID,12:30 - 13:00,113,98
2093,35704,PUENTE ALCOCER,MADRID,13:00 - 13:30,132,169
2094,35704,PUENTE ALCOCER,MADRID,13:30 - 14:00,135,159
